Cutting Time (s),Cutting Speed (m/min),Feed Rate (mm/rev),Notch Wear (mm),Depth of Cut (mm),Plastic Deformation (mm),Flank Wear (mm),Crater Wear (mm),Surface Finish (µm),Tool Temperature (°C),Stress (MPa),Chip Formation (type),Machine Failure Rate
110.43708057068473,313.91609425812527,0.4923453599703843,0.04543696746571559,1.517464975631387,0.0572763024274995,0.08817566630836313,0.3321762860310566,1.5125182008941689,825.4087674295552,445.8324009474756,2,0
146.1694327066749,378.12229734164964,0.3283243390586277,0.08763030974533152,5.210437166485778,0.02880029041304928,0.059401339055288285,0.13004066559969485,0.8419462530234686,901.8960882001259,354.45403304164415,3,0
266.73152678236767,107.60829963951096,0.10359610122551716,0.1862250218692533,3.2346658983088243,0.05033527600280156,0.14614603290612269,0.18252189441967342,0.1859931786273547,599.8649162204011,981.5955147474151,1,0
283.82104754839565,220.6848159532488,0.15153669290526972,0.1870186108343693,6.688582898885897,0.05163389362927879,0.35728300719355865,0.08661992017183406,0.6768665787774012,428.94461066921644,324.9129376556561,2,0
232.88322938613953,300.62660896456254,0.1767473962991625,0.127612310104913,1.8868269479545856,0.01503957597201544,0.435251296712231,0.3796191221977924,0.1998248395335777,784.3829183311261,234.2198303061683,2,1
232.6004328003413,279.3883002332228,0.42875836722900784,0.02692700053286906,6.091834496872114,0.08530872087044682,0.49850494145858176,0.1406941980391806,0.7575320263794308,959.2146141223686,981.2483255348982,3,0
225.91464871730923,217.66168451101223,0.3714809026340382,0.09140330248567606,5.930098255183545,0.06600863952758175,0.42804536432937634,0.1601427930463663,1.71251832639223,815.8815529796298,261.54598625692665,2,0
191.65387491141925,93.09612859449057,0.29324655211698236,0.11606483720530013,4.3280521692408715,0.01595341418737457,0.4911319364350788,0.26138714406700087,0.20876214647067343,928.9461178610346,533.9834672271805,2,0
66.7089900616472,357.2943889864169,0.42432509758266124,0.1507123274853229,5.083666542162211,0.09206919425750937,0.08184523715578708,0.06756907658863726,0.6664764654020631,295.4704123393294,975.7611391596093,1,0
180.64354025942984,319.06820440152677,0.2895987582601922,0.18337822245813748,1.8962833708572924,0.06294970594321192,0.1895624262795034,0.02703621195313386,0.21539645797757487,939.4068345209888,149.09729036786422,2,0
26.412066165884077,239.22073153977487,0.4263747422045515,0.19924594618484215,8.199883653018471,0.04601942676643006,0.10968973770081497,0.19314419283219506,0.7578018597302808,768.6218920715295,207.50560323998644,3,0
18.904988013778635,467.1576432422034,0.1876811768015325,0.0881433441409884,6.245199886675396,0.025084771912678487,0.15006943246933696,0.1683055727952326,0.837960127466924,857.8270367517645,706.6483094995773,2,0
253.0187354012163,390.2190366489573,0.4716898653321687,0.17794769537931351,1.6347560234182623,0.037526911264051256,0.06374279250630316,0.3308722232880248,1.0815960409382361,536.7176592868678,819.4849393697231,1,0
166.7547098583017,214.1721687870145,0.4828987842147241,0.16721442572076903,9.216609483203074,0.047968496960036744,0.43265203971836425,0.028549366436929367,1.1792644712885647,655.9768460862688,371.0762677289547,1,0
14.752450774625984,73.7573864192657,0.35514693832580424,0.12084335761641994,6.414951375920484,0.06405404357665002,0.03805913888261809,0.03230575741479751,1.3860591671596703,690.6676410378184,745.547406697674,3,0
89.08846554140052,410.1754745201263,0.353557223939971,0.11804374470952379,2.1371957752220943,0.0930448960006275,0.21726153623627492,0.28800948432367,1.2042171873908365,615.0187737837346,662.7653992432794,3,0
208.05177754033636,248.0566308226269,0.32610349731710964,0.19648877118997615,2.6297273012837348,0.011551551098573105,0.06792061927529514,0.2703278861028166,0.6479253662793141,277.2611179822339,219.37939085936722,3,0
282.41355954357675,262.5051781816272,0.2731075491966231,0.08142079960092387,2.4393241879205867,0.040494659890864405,0.23162476545848898,0.12057107434539643,0.5594003581492294,385.5897408818622,271.36908176505904,2,0
254.79003454512838,314.3086274797236,0.17149365413896356,0.09301229188600253,2.6403726818611672,0.03442630965064609,0.13870366494502204,0.09660852040912807,0.12364399961885612,311.63740840461537,985.887243762391,2,0
139.0860441206696,347.2091636440914,0.17708574694118828,0.10548063292586772,2.4928363455148492,0.0833203521790085,0.3390021653500427,0.22872539519929624,1.2930532619885604,862.4873992222683,620.1916639019825,1,0
92.81533352006109,323.88802296047277,0.3609789354240306,0.1461689923446587,7.586737577752379,0.04986787924823059,0.45222184692849504,0.2531345300636779,1.7285887699176106,498.06911807382636,735.229078711638,2,0
99.93471567005818,176.61297061131145,0.2868756284274818,0.1095664222797465,6.1182985110066,0.07076185092649186,0.058322971013503304,0.3410656422270757,0.6643690835602756,430.3919524319129,50.40588088950652,2,1
222.75125712218903,130.05578542135447,0.19027966965737383,0.1240447373890159,2.716839457870528,0.06995901700928353,0.023636124383388385,0.1518889013362624,1.7279784938522689,374.6630995358653,536.1010721322442,2,0
243.28477173701341,62.61948789525448,0.13680528099417574,0.08272909840344939,9.35354462952832,0.013724503625582175,0.2388257386605081,0.08192071171524579,1.2179581028214503,761.7565514937412,566.6850577940284,3,0
115.98625486103388,55.87998489879861,0.4836659622359546,0.021965497948494242,0.6103583719856827,0.03754292906382407,0.042364835428339825,0.039121023710637554,1.4287885932284303,616.0546421541203,333.03976631239914,2,0
190.62926937699936,449.9849221272903,0.3753817921936563,0.1255463897686199,7.01311762956524,0.09154219802406792,0.07835337792504186,0.14064045412001255,1.535690543626864,673.6563365756274,588.7707106156499,3,0
226.22836389574718,497.54237036621566,0.17629168649590643,0.1277825974093313,5.662149220035268,0.07614281240350326,0.3353303008724368,0.14007957928710527,1.6543120624480634,805.0736551574629,485.2597570211868,3,0
255.25453735970052,210.93982875947245,0.3998334306416116,0.06844535181747824,5.548645457704533,0.09230059859671479,0.3885799751608803,0.389195271680953,0.5352885612437155,975.8664114898013,649.254571865228,1,0
195.8668716826196,145.86011224560025,0.16766501861942018,0.1276104009195192,5.7378466118830405,0.06339511169929195,0.23097666345991047,0.11380931207671638,0.634243271033422,792.9517992982293,601.8453899160189,1,1
260.645937796789,229.70929788698163,0.3356859308496505,0.12740399753529172,5.122955857126866,0.06981135552584576,0.3219301550639012,0.35833809255994165,1.4440561574233406,976.8960205605672,118.63970574054157,3,0
91.64937379783784,96.46190080612402,0.32689662262444413,0.07844517314572436,9.491543803057796,0.09431519552732365,0.4565188780645302,0.3352840942844982,0.3958013411875494,758.1201073502257,856.9909330097406,3,0
212.6458677274629,333.3727529266366,0.14331734194520013,0.14877937209310274,6.378031082518405,0.08330844053543093,0.2430080540857658,0.25558152266199213,1.8760848997913566,741.7741907012495,230.68189897956466,1,0
126.59636872393392,151.25530699732394,0.36555098454263857,0.12197492884001886,4.864237552620976,0.037958090171687935,0.4949013687853139,0.0789668913496894,0.9005111188669145,315.3872577365686,355.0412053167568,1,0
279.30479687546705,192.840580822198,0.32291251046807284,0.029318503558319012,8.67052338615765,0.06418465312389554,0.02555810542395779,0.036264764745468886,1.075502709021082,274.3797262834423,696.2317319595517,3,0
73.4452093444767,434.95201295855287,0.4208157016370786,0.09926608063576298,8.95174152952418,0.014336143433537956,0.09575422291900065,0.045862053588199295,0.5531887958862902,219.14336493765862,790.7378252317985,3,0
238.33459259745578,306.0941070649855,0.46327717793718304,0.17685290223552336,7.856833750278742,0.09095183383425517,0.15732971789041256,0.010132997771044266,0.25413573449553795,754.975909809074,58.483405528102296,1,0
280.18060476868095,110.66846793048917,0.38291077264518136,0.15534073303186582,5.951196175543692,0.08938828688440978,0.33320127602946814,0.29025192481763895,0.6308419741607014,719.2463612570779,302.4331638849835,1,0
207.90825149612286,92.98547842215007,0.22136812431213648,0.036854953689759544,0.9056590027618838,0.03390789705235073,0.05598128358181477,0.17352454344441556,1.7924167026192426,705.0637760495991,777.3167485829861,1,1
238.81334795241477,344.3834741914699,0.2309159175908743,0.19095814590086016,9.14599997884941,0.031691500476970454,0.3067162566633779,0.33231516873118494,1.3135035442521752,700.0595157856721,689.2228779874193,1,0
266.9855584389092,123.19693706179821,0.22477217599636093,0.05768663846409002,8.266859629195746,0.07128612526756137,0.24606721760570244,0.18711838776043838,1.0279878641974665,750.6889976827014,641.8506165269242,3,0
99.76345230194475,138.56140436574776,0.44544828533699465,0.07586489317221931,9.368361900065155,0.010099847446320117,0.06918093674855896,0.3194658916739632,0.17590551530301773,868.4174008714027,860.2952677659234,1,0
46.11040694707204,320.80400052309517,0.2932750600287243,0.049090449665981306,1.77805080138929,0.04681508530697029,0.34692735026874644,0.28336453112790283,0.5338823479897209,780.8847507966796,124.91652499029705,1,0
281.58520417895164,459.7593516047574,0.48342309921259696,0.14851139776419697,9.63088122220662,0.03688411502378419,0.20490563977404092,0.0893570369273885,0.4546695003802632,679.4365936085645,626.8686570196562,3,0
20.87620640123242,293.63980175132826,0.36199258935451895,0.11612224233001076,9.674114447257402,0.01554610111301975,0.43338282635960423,0.09953880062578584,0.42809349854732515,374.3469101792898,793.7607753095019,3,0
150.53674799030262,260.7425088225006,0.3411577486186512,0.11864240896681068,4.807191040108033,0.037126193395473996,0.03673643226950923,0.0276985618031325,1.8376487221171738,813.8163953017028,243.8587725484557,3,0
103.514677023794,436.40401962791105,0.4595562172743707,0.14151844327555976,1.2065673698808206,0.04009708941199523,0.0845844153996265,0.2212831950752871,1.334309678885478,399.69983780835014,962.4126949514555,1,0
170.83214143338645,182.07960787756716,0.335848953190257,0.12185296706746375,6.407669921658725,0.08400957592107082,0.2732835234466033,0.17776915998924686,1.696473959978527,744.2498209982576,517.2979710277497,3,0
296.9023133203343,65.56117792884709,0.42913678895858276,0.07471037365950985,6.449330885008895,0.08331316457936516,0.4518706028123933,0.3536263809802564,0.33947180669941496,307.76333821900124,598.6520985669279,1,0
23.261262047212703,300.95946429946923,0.29952827092826284,0.18572422083981727,5.540728634039582,0.08820370273333436,0.44830961615773257,0.028434941951234083,0.15942687796400817,608.0336077802835,695.9529108010433,3,0
233.18857726611355,109.35298615651898,0.33945579356924893,0.11964372420273833,3.6173717558913125,0.02100429869237455,0.03490811277164699,0.3997879947884679,1.144534807876849,706.3265566520766,117.34035515714228,2,0
17.124092513748955,77.26192005736114,0.20368603103458283,0.1486184770016067,1.1822545383262524,0.027505096830925668,0.11166040870126444,0.2769595827991163,0.7900644074260765,852.1468477764894,65.02135119901503,3,0
85.75953826545924,93.66807341888722,0.4505290560391436,0.03926834386455659,5.842624256894633,0.024535351401354825,0.39031289268838926,0.3414336696438884,0.1446372709481557,762.0303197249841,154.8758402787692,3,0
214.61003040707942,99.6499063260907,0.2112003102218119,0.07870617567986893,3.4846372310608116,0.06499676635087216,0.16055785190026722,0.10031364501261451,1.0792812359035666,845.1490962363397,446.38479547017135,1,0
89.70010766922827,345.04705147956633,0.4853598738237368,0.15735124094387642,1.4467445322555053,0.0348161336462032,0.39725587814114777,0.39460182846094405,0.5305205340509748,884.1698612844857,181.44727330338495,3,0
187.11469493781647,312.0752735464608,0.25427228013700554,0.07407390573852962,2.307686922351196,0.08283913635784836,0.39110116952640384,0.018130033493871434,1.8291218380573862,901.3362956267476,401.26820306860526,3,0
290.37365508960033,194.09741098804636,0.2741065772062768,0.14790616485268426,8.009850220763404,0.0947863308537278,0.2936975561900531,0.1347728740886439,1.7639356265862662,904.8281259662001,325.6487400644738,3,0
263.67271028517473,159.38525150472037,0.29679163210309,0.10333658453862252,8.161092947278119,0.011899860197925391,0.3909163835238968,0.24342819138075156,0.5651062610132964,410.8051129348856,466.1296685649912,2,0
252.5354848656252,50.31019759566761,0.253388397656667,0.16162808623757213,7.792382796631451,0.05206172266442321,0.3677421096279917,0.18893272755345114,0.8941309162630946,846.3250175897545,603.9247059595834,3,0
66.12706320558667,121.50032363649304,0.3300271929781933,0.15067618821933892,1.2203651205779904,0.09775643528375134,0.3377161972636331,0.33310588158703747,1.5368103576240986,213.54348890682857,178.7710800900322,2,0
88.81691924143404,308.98108419641113,0.359986858591133,0.05802810984130687,1.5505510765135013,0.06008353218875584,0.3359633488273476,0.3386031833557465,0.9659932899514798,948.8326119218226,327.3144581285376,1,0
238.39902269945236,300.4035835665071,0.16888501334879863,0.03848810405686552,2.7159917519376955,0.08143254499020343,0.3809471705476926,0.05019663398322571,1.3340568860773148,348.9700746138021,80.51588643687833,1,1
221.8435632844509,381.39099821495165,0.4322263783944529,0.08004596807054677,9.804004463294978,0.058236532107530395,0.10866957049302671,0.2939704267630023,1.830084431217511,906.8028815585865,373.26334576390656,1,0
94.48579370079304,64.8419627637219,0.3644333870690154,0.059936075343208856,3.111541530854717,0.07702540814612503,0.14273564708845823,0.2673674327204071,0.8772643112112628,843.4435054448403,302.6352605656311,2,0
134.38537525338484,407.800088779368,0.3975895019841097,0.07720222660455633,9.380294372296628,0.024463298403954364,0.10228657447547392,0.34170141021470585,1.589200690200063,511.6317342927724,902.740099281685,1,0
198.07531583346776,311.80098106454597,0.4760124595689188,0.022843431150135964,6.762249104546312,0.07004822634347722,0.08139913018655262,0.12135230498096636,1.2815575995508723,970.7186890813729,229.75099130075364,1,0
162.40348559685745,172.80255399191878,0.42379268974562645,0.09623649219592212,0.7601247429055363,0.08296464187070375,0.40694879721199356,0.37361485426913954,1.00363018589092,275.2490255696445,694.0000339482325,1,0
142.2713888579549,246.01256284133783,0.3468087768078424,0.13683124123075938,5.130372209218177,0.07597644973842597,0.4873932296994354,0.04018628252984754,0.7680921781223191,432.797319947774,819.4161108131372,1,0
39.03253859401883,409.71853301979013,0.22143570872897494,0.07609761108008053,8.44291725676775,0.03799627942728346,0.02711477075566865,0.37567915797836454,1.8535100260517514,402.58158831006745,630.0775304887165,2,0
136.13841075832886,268.5674933503485,0.33876751937685046,0.1398992212546894,1.1035643364354717,0.04006420904313014,0.32610115206612433,0.3551225420131708,0.3055866297256641,206.56939674986143,502.90484356106623,2,1
297.7274158940009,368.626366572429,0.12389119884650635,0.1370193335897094,6.294144368075234,0.09784723942426725,0.2818780306074175,0.10151558422926796,1.4705573171225037,331.6912132034639,167.11797423621562,3,0
109.16171741659166,233.3493851588926,0.3483303922709474,0.023932574358336067,3.544513919961107,0.09304956492382237,0.09361010149102612,0.01057773494273091,0.9979686799732131,835.2300901912492,692.3781226482937,2,0
211.2590708530954,295.86171182080363,0.27280843335365385,0.164775333115326,2.4026365254631723,0.05654058739795687,0.15474688721931298,0.038724685373343115,0.560660332167577,865.4319571229682,583.8860154036297,3,0
156.68330566886058,424.7729930881206,0.37757066469833245,0.03072475485374953,5.520510638961475,0.07240894284267312,0.06445307754887972,0.33376814357418866,0.10643262896272775,796.0355095473016,661.7331615926597,1,0
240.46957706348974,273.494102138112,0.2129449844410466,0.10626290812191051,8.06172745116772,0.08296503682265735,0.31888090393920565,0.17486261628395308,0.5963563625144765,638.0308448687872,871.9793276627375,3,1
226.99974435358325,303.4043320106342,0.3476957662215361,0.17910199164662233,7.896353260119358,0.06295048233970864,0.4315030262716339,0.2696450814217822,1.2017705246261836,705.8450836999216,878.3357059497284,3,0
283.8773562181537,239.9742968707365,0.41882009189293756,0.1840745737825596,2.154839416849806,0.016690930416194384,0.3931934121861924,0.2777034910034094,1.6175768480957233,665.2446285247132,541.2316702143116,1,0
198.7140731562879,135.79940440324208,0.1414583552439652,0.08587979760978344,3.8077337870370878,0.052793487883178135,0.10020160083111579,0.2792824612528131,1.306295055633129,401.85222130993435,556.6709010194631,3,0
284.85231784520647,488.0574101392215,0.37107293986696577,0.010006951184076523,3.8078571599695,0.08599623169191534,0.025263246928292713,0.015714703154047893,0.28400462173344004,507.70891007291874,293.10880166388176,1,0
22.04960690467057,59.257157003237104,0.4880815407965585,0.1182812832667783,8.332306611968924,0.039235315265394144,0.26237173829295374,0.041234228969225344,0.8057575036851138,854.7102089080176,800.1825459223487,2,1
127.9752847084188,105.89227727069135,0.4503551889521198,0.19932725665031942,5.21453426544039,0.0552324747597999,0.291912275378818,0.12562565611740292,0.22042065458106022,275.0023158017484,467.9689846372101,3,0
205.8218028945431,370.72234400552566,0.15777738185427104,0.137219065756064,4.064783096771238,0.02848523567251892,0.11627487220195734,0.29518576553547604,1.3289330412011742,230.98106795356435,577.8150001988151,1,0
149.28615117758918,383.3095207125266,0.2788373648427652,0.04986762368759805,8.14906426529931,0.08412835230167505,0.06951482179550293,0.2060362899415921,1.6330488312326215,750.4496196577811,553.0263755347239,2,0
280.330844271916,120.38692897541527,0.19555037880159507,0.11242617330138369,8.964046290083965,0.02817080452569462,0.44304822848819814,0.20508017618399788,1.7507687814606498,870.7364711306249,501.2809049737778,3,0
50.74635417865045,335.2184462851071,0.12872530737057583,0.11608318329794562,3.575966171974634,0.07678796410684481,0.1570580447399696,0.1240060048887731,0.8995724100042066,693.82784889858,343.9138933945913,3,0
149.2615863089632,448.2000858220221,0.41605339803256414,0.15369987785035105,9.859826214705443,0.06752025831912435,0.25810671028628385,0.28857392688241784,1.8294105227285742,809.8687154731808,348.6888569278722,2,0
258.291192244283,410.16477814646214,0.4323365070269751,0.170992751177236,5.589436597597977,0.09418976345942434,0.23994684191176002,0.13687404442576007,1.0984220430900393,981.8520496987448,383.05223238613667,3,0
229.66025439225976,52.01513854957772,0.36219952211540796,0.17057322051084595,1.0882928977926278,0.0631227290533097,0.47472287228514864,0.22079878880575746,0.6986979875133603,704.7549113088975,270.97432741197514,2,0
239.45090323931115,68.16481029438714,0.13648177226161895,0.1737432237587204,3.9743754611576723,0.0724578349915664,0.20205078521160813,0.28860978092720174,1.8674418027557969,555.2975810866818,938.0611615213105,1,0
144.1022607435767,259.90367240176903,0.13086643818353766,0.1798085531034661,5.670395168615486,0.0994280169193353,0.45681110140025627,0.247719880824116,0.5812616372581737,994.5395231473474,796.8625165650716,1,0
108.14421209248404,208.44850252824656,0.32348453284836776,0.08079297481848892,8.351698153927087,0.0394660666170173,0.17947652823673466,0.11170487827472034,0.8576010631479996,702.8794693346846,586.0219861816269,2,1
156.83889619131926,91.97059778263012,0.4608296693945788,0.08200870354050858,7.237354176784924,0.031683445919740136,0.4567801222165262,0.22757660501091448,0.14154868361896178,341.9891300213893,907.7680484701325,1,0
68.31318574760259,136.75355265955156,0.17030118833110675,0.09799778893887756,2.3953053194188216,0.04105403903103798,0.0106690020773723,0.15205864714173037,0.7413345926832947,748.1100691915489,93.28637898213574,3,0
195.99182109982132,474.34616123679405,0.35254518588617423,0.14466374096880974,4.52506540619148,0.0723565390514307,0.11744313610614919,0.026806834169682492,0.34922819384188736,794.5033005310753,674.7326253246613,1,0
238.07058218499796,215.55933770568075,0.2997681124315251,0.014302217023836234,1.4341021049451261,0.052726409410922305,0.19918842366078182,0.08191222974713408,0.3086924144759746,209.01858354015968,936.119738121663,3,0
30.823408386436384,149.58305432967865,0.2028283069922727,0.08571636680244714,8.834256926893248,0.06614376226016486,0.4338471035686407,0.2852536384372754,1.3370889878503947,546.3974947547783,101.41092576702715,2,0
